City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
162,Puerto Ayacucho,VE,2022-01-18 21:51:07,5.6639,-67.6236,92.98,39,34,6.06
163,Oranjestad,AW,2022-01-18 21:48:43,12.524,-70.027,82.35,74,40,16.11
164,Katangli,RU,2022-01-18 21:51:07,51.7102,143.2326,4.01,95,100,12.75
165,Opuwo,NA,2022-01-18 21:51:08,-18.0607,13.84,65.88,57,99,4.7
166,Ponta Delgada,PT,2022-01-18 21:51:08,37.7333,-25.6667,60.49,94,20,12.66
167,Batagay-Alyta,RU,2022-01-18 21:51:09,67.8006,130.4114,-26.75,76,23,3.87
168,Airai,TL,2022-01-18 21:51:09,-8.9266,125.4092,61.14,94,100,0.85
169,Qandala,SO,2022-01-18 21:51:09,11.472,49.8728,74.5,83,82,1.54
170,Kavaratti,IN,2022-01-18 21:51:10,10.5669,72.642,80.78,73,82,8.88
171,Tiksi,RU,2022-01-18 21:49:02,71.6872,128.8694,0.9,74,100,20.22
172,Bambous Virieux,MU,2022-01-18 21:51:11,-20.3428,57.7575,82.22,89,40,4.61
173,Bolitoc,PH,2022-01-18 21:51:11,15.7395,119.8769,72.36,72,99,4.38
174,Cidreira,BR,2022-01-18 21:51:12,-30.1811,-50.2056,77.99,80,100,5.84
175,Dwarka,IN,2022-01-18 21:51:13,22.2394,68.9678,70.86,49,2,4.83
176,Sierpc,PL,2022-01-18 21:51:13,52.8568,19.6691,29.68,90,78,8.28
177,Tasiilaq,GL,2022-01-18 21:48:15,65.6145,-37.6368,17.76,51,71,6.69
178,Haapiti,PF,2022-01-18 21:51:14,-17.5667,-149.8667,80.33,74,100,14.27
179,Hojai,IN,2022-01-18 21:51:14,26.0,92.8667,55.6,81,95,4.27
180,Zhigansk,RU,2022-01-18 21:51:14,66.7697,123.3711,-28.71,96,59,15.95
181,Mabaruma,GY,2022-01-18 21:51:15,8.2,-59.7833,82.4,78,20,6.91
182,Nisia Floresta,BR,2022-01-18 21:51:15,-6.0911,-35.2086,82.78,73,15,9.22
183,Mount Isa,AU,2022-01-18 21:52:16,-20.7333,139.5,74.97,100,75,2.3
184,Pleshanovo,RU,2022-01-18 21:52:17,52.8333,53.4833,22.05,93,100,14.0
185,Altay,CN,2022-01-18 21:52:17,47.8667,88.1167,17.92,70,100,5.46
186,Thompson,CA,2022-01-18 21:51:22,55.7435,-97.8558,-12.84,70,40,8.05
187,Dolgorukovo,RU,2022-01-18 21:52:18,52.3195,38.3453,17.91,94,100,16.89
188,Bethel,US,2022-01-18 21:52:19,41.3712,-73.414,33.89,53,20,17.27
189,Salalah,OM,2022-01-18 21:49:25,17.0151,54.0924,71.69,68,20,5.75
190,Hay River,CA,2022-01-18 21:52:19,60.8156,-115.7999,-16.62,69,0,2.3
191,Konstantinovka,RU,2022-01-18 21:52:20,49.6167,127.9833,-24.97,99,25,3.27
192,Cabo San Lucas,MX,2022-01-18 21:52:21,22.8909,-109.9124,88.61,53,67,4.0
193,Itaituba,BR,2022-01-18 21:52:21,-4.2761,-55.9836,80.76,83,75,5.75
194,Provideniya,RU,2022-01-18 21:48:51,64.3833,-173.3,-5.69,71,0,2.24
195,Kenai,US,2022-01-18 21:52:22,60.5544,-151.2583,19.02,89,40,5.75
196,Deputatskiy,RU,2022-01-18 21:52:22,69.3,139.9,-27.17,83,60,4.79
197,Vostok,RU,2022-01-18 21:49:06,46.4856,135.8833,-15.83,99,100,3.67
198,Sao Joao Do Piaui,BR,2022-01-18 21:52:23,-8.3581,-42.2467,83.12,54,100,4.52
199,San Cristobal,VE,2022-01-18 21:50:46,7.7669,-72.225,71.78,60,92,1.9
200,Lorengau,PG,2022-01-18 21:52:24,-2.0226,147.2712,80.78,83,100,16.69
201,Saint-Francois,FR,2022-01-18 21:52:24,46.4154,3.9054,32.68,89,5,2.3
202,Padang,ID,2022-01-18 21:52:24,-0.9492,100.3543,75.27,88,100,5.46
203,Khatanga,RU,2022-01-18 21:52:25,71.9667,102.5,-13.18,98,100,0.29
204,Nome,US,2022-01-18 21:49:42,64.5011,-165.4064,-20.13,76,0,3.44
205,Mirebalais,HT,2022-01-18 21:52:25,18.8333,-72.1053,79.52,66,64,4.16
206,Nanakuli,US,2022-01-18 21:52:26,21.3906,-158.1547,80.46,61,0,6.91
207,Shambu,ET,2022-01-18 21:52:26,9.5667,37.1,53.31,75,93,0.54
208,Kaitangata,NZ,2022-01-18 21:52:27,-46.2817,169.8464,60.06,99,100,2.66
209,Kandiari,PK,2022-01-18 21:52:28,26.9156,68.5216,65.59,31,12,7.83
210,Souillac,MU,2022-01-18 21:52:28,-20.5167,57.5167,82.36,89,40,4.61
211,Ewa Beach,US,2022-01-18 21:52:28,21.3156,-158.0072,80.44,60,0,6.91
212,Shimoda,JP,2022-01-18 21:52:29,34.6667,138.95,41.79,67,100,9.86
213,Kemijarvi,FI,2022-01-18 21:52:30,66.7131,27.4306,31.78,97,100,10.78
214,Eureka,US,2022-01-18 21:51:07,40.8021,-124.1637,53.2,86,100,1.99
215,Saeby,DK,2022-01-18 21:52:30,57.3319,10.5225,41.97,83,100,16.44
216,Tabas,IR,2022-01-18 21:52:31,33.5959,56.9244,44.15,26,0,5.14
217,Brownsville,US,2022-01-18 21:49:57,25.9018,-97.4975,77.11,64,100,7.0
218,Urusha,RU,2022-01-18 21:52:31,54.05,122.9,-24.59,96,5,2.51
219,Agadir,MA,2022-01-18 21:52:32,30.4202,-9.5982,59.45,43,29,4.27
220,Mersing,MY,2022-01-18 21:52:32,2.4312,103.8405,78.71,83,100,11.5
221,Castro,BR,2022-01-18 21:52:33,-24.7911,-50.0119,67.15,94,61,2.95
222,Moron,AR,2022-01-18 21:52:33,-34.6534,-58.6198,74.95,94,100,5.01
223,Safaga,EG,2022-01-18 21:52:34,26.7292,33.9365,56.59,40,0,8.3
224,Sorland,NO,2022-01-18 21:52:34,67.667,12.6934,42.87,88,100,35.1
225,Georgetown,MY,2022-01-18 21:47:55,5.4112,100.3354,79.9,77,20,3.0
226,Krasnoarmeyskoye,RU,2022-01-18 21:53:35,52.7182,50.0322,27.19,94,100,15.08
227,Bathsheba,BB,2022-01-18 21:53:36,13.2167,-59.5167,81.21,69,40,19.57
228,Nandgaon,IN,2022-01-18 21:53:36,20.3167,74.65,65.93,50,0,6.6
229,Keti Bandar,PK,2022-01-18 21:53:36,24.1447,67.4497,69.96,54,0,9.17
230,Arlit,NE,2022-01-18 21:53:37,18.7369,7.3853,55.72,27,0,7.36
231,Pingxiang,CN,2022-01-18 21:53:37,27.6167,113.85,42.78,95,0,1.1
232,Florianopolis,BR,2022-01-18 21:50:02,-27.6146,-48.5012,81.63,84,20,13.8
233,Alofi,NU,2022-01-18 21:53:38,-19.0595,-169.9187,84.09,84,75,18.41
234,Menomonie,US,2022-01-18 21:53:38,44.8755,-91.9193,40.86,70,63,12.66
235,Tuatapere,NZ,2022-01-18 21:53:39,-46.1333,167.6833,55.81,92,100,11.45
236,Victoria,HK,2022-01-18 21:51:39,22.2855,114.1577,59.38,81,56,5.99
237,Cap Malheureux,MU,2022-01-18 21:53:39,-19.9842,57.6142,82.47,84,40,1.99
238,Kitimat,CA,2022-01-18 21:53:40,54.0524,-128.6534,34.92,71,100,3.87
239,Bayan,CN,2022-01-18 21:53:41,46.0833,127.4,-20.07,99,67,4.38
240,Hualmay,PE,2022-01-18 21:53:41,-11.0964,-77.6139,74.7,76,82,9.57
241,Bengkulu,ID,2022-01-18 21:53:41,-3.8004,102.2655,74.98,89,100,5.95
242,Constitucion,CL,2022-01-18 21:53:42,-35.3333,-72.4167,61.92,51,100,19.51
243,Sisimiut,GL,2022-01-18 21:53:42,66.9395,-53.6735,17.2,66,100,20.29
244,Egvekinot,RU,2022-01-18 21:53:43,66.3167,-179.1667,-15.61,77,15,6.11
245,Abha,SA,2022-01-18 21:53:43,18.2164,42.5053,55.65,82,40,9.22
246,Esperance,AU,2022-01-18 21:52:26,-33.8667,121.9,57.04,78,0,13.18
247,Sao Filipe,CV,2022-01-18 21:51:56,14.8961,-24.4956,73.98,76,81,13.96
248,Ujjain,IN,2022-01-18 21:53:44,23.1833,75.7667,52.68,49,0,7.58
249,Lompoc,US,2022-01-18 21:53:45,34.6391,-120.4579,70.11,79,0,11.5
250,Anadyr,RU,2022-01-18 21:53:45,64.75,177.4833,-30.5,66,20,8.01
251,Carutapera,BR,2022-01-18 21:53:45,-1.195,-46.02,75.88,94,88,5.57
252,Chuy,UY,2022-01-18 21:53:46,-33.6971,-53.4616,71.74,92,100,17.36
253,Isangel,VU,2022-01-18 21:53:46,-19.55,169.2667,80.71,89,75,4.61
254,Stykkisholmur,IS,2022-01-18 21:53:47,65.0757,-22.7297,30.47,66,87,21.27
255,Geraldton,AU,2022-01-18 21:53:47,-28.7667,114.6,86.41,23,1,12.66
256,Luderitz,NA,2022-01-18 21:53:48,-26.6481,15.1594,72.27,70,0,20.04
257,Mimoso Do Sul,BR,2022-01-18 21:53:48,-21.0642,-41.3664,75.65,96,14,2.53
258,Haftoni,AZ,2022-01-18 21:53:49,38.7632,48.7622,28.11,80,1,2.3
259,Krasnoselkup,RU,2022-01-18 21:53:49,65.7,82.4667,3.18,95,98,11.54
260,Sehithwa,BW,2022-01-18 21:53:50,-20.4667,22.7167,76.86,56,99,5.46
261,Beaverlodge,CA,2022-01-18 21:53:50,55.2166,-119.4361,-15.45,93,14,3.22
262,Yerbogachen,RU,2022-01-18 21:53:51,61.2767,108.0108,3.79,99,100,4.94
263,Barrow,US,2022-01-18 21:53:52,71.2906,-156.7887,-14.78,76,75,10.36
264,Acapulco,MX,2022-01-18 21:53:52,16.8634,-99.8901,81.84,64,39,6.64
265,Jizan,SA,2022-01-18 21:53:53,17.3333,42.6667,79.74,70,84,8.39
266,Rabo De Peixe,PT,2022-01-18 21:53:53,37.8,-25.5833,59.27,100,20,12.66
267,Novobureyskiy,RU,2022-01-18 21:53:54,49.798,129.8774,-29.94,100,66,2.04
268,Urumqi,CN,2022-01-18 21:53:54,43.801,87.6005,13.15,86,100,0.0
269,Samarai,PG,2022-01-18 21:53:55,-10.6167,150.6667,82.83,71,100,9.86
270,Aqtobe,KZ,2022-01-18 21:53:55,50.2797,57.2072,6.89,85,75,0.0
271,Fukue,JP,2022-01-18 21:54:55,32.6881,128.8419,44.58,52,5,8.21
272,Avera,US,2022-01-18 21:54:56,33.194,-82.5271,56.71,51,8,0.81
273,Kasongo-Lunda,CD,2022-01-18 21:54:57,-6.4667,16.8167,68.68,97,98,2.53
274,Hirado,JP,2022-01-18 21:54:57,33.3597,129.5531,31.35,53,6,6.55
275,Ahipara,NZ,2022-01-18 21:51:01,-35.1667,173.1667,73.15,52,39,2.66
276,Dalby,AU,2022-01-18 21:54:58,-27.1833,151.2667,79.99,72,84,9.17
277,Udachnyy,RU,2022-01-18 21:54:59,66.4167,112.4,-2.56,83,100,9.44
278,Tabuk,PH,2022-01-18 21:50:26,17.4189,121.4443,64.35,88,88,1.95
279,Buala,SB,2022-01-18 21:54:59,-8.145,159.5921,83.93,72,100,2.42
280,Dangriga,BZ,2022-01-18 21:53:05,16.9692,-88.2321,76.96,69,7,8.99
281,San Juan Del Cesar,CO,2022-01-18 21:55:00,10.7711,-73.0031,92.35,43,32,10.83
282,Chumikan,RU,2022-01-18 21:55:00,54.7183,135.315,-12.93,86,42,15.1
283,Homer,US,2022-01-18 21:53:07,59.6425,-151.5483,34.03,82,100,5.21
284,Saint-Pierre,RE,2022-01-18 21:55:01,-21.3393,55.4781,80.28,83,20,1.14
285,Mamallapuram,IN,2022-01-18 21:55:02,12.6264,80.1722,75.06,77,50,7.4
286,Margate,GB,2022-01-18 21:55:02,51.3813,1.3862,39.69,95,77,4.0
287,Tabou,CI,2022-01-18 21:55:03,4.423,-7.3528,79.32,82,10,6.76
288,Rawson,AR,2022-01-18 21:55:03,-43.3002,-65.1023,65.28,39,15,19.28
289,Gazojak,TM,2022-01-18 21:55:03,41.1875,61.4036,31.42,98,100,14.38
290,Marawi,PH,2022-01-18 21:55:04,7.9986,124.2928,65.64,95,91,1.23
291,Ende,ID,2022-01-18 21:55:04,-8.8432,121.6623,76.71,94,100,6.93
